Performance_ID,Student_ID,Subject_Name,Year,Term,Score,Grade
PERF10160,STD134,Mathematics,SS3,Second Term,83,F9
PERF10161,STD134,Mathematics,SS3,Third Term,44,F9
PERF10162,STD134,Civic Education,SS1,First Term,99,B3
PERF10163,STD134,Civic Education,SS1,Second Term,92,F9
PERF10164,STD134,Civic Education,SS1,Third Term,65,D7
PERF10165,STD134,Civic Education,SS2,First Term,63,C6
PERF10166,STD134,Civic Education,SS2,Second Term,88,B3
PERF10167,STD134,Civic Education,SS2,Third Term,98,C4
PERF10168,STD134,Civic Education,SS3,First Term,54,B3
PERF10169,STD134,Civic Education,SS3,Second Term,54,D7
PERF10170,STD134,Civic Education,SS3,Third Term,99,D7
PERF10171,STD134,Economics,SS1,First Term,73,C5
PERF10172,STD134,Economics,SS1,Second Term,88,E8
PERF10173,STD134,Economics,SS1,Third Term,74,C6
PERF10174,STD134,Economics,SS2,First Term,49,C6
PERF10175,STD134,Economics,SS2,Second Term,85,B2
PERF10176,STD134,Economics,SS2,Third Term,44,A1
PERF10177,STD134,Economics,SS3,First Term,60,B2
PERF10178,STD134,Economics,SS3,Second Term,84,B2
PERF10179,STD134,Economics,SS3,Third Term,81,E8
PERF10180,STD134,Further Mathematics,SS1,First Term,41,C4
PERF10181,STD134,Further Mathematics,SS1,Second Term,94,C4
PERF10182,STD134,Further Mathematics,SS1,Third Term,78,F9
PERF10183,STD134,Further Mathematics,SS2,First Term,48,C6
PERF10184,STD134,Further Mathematics,SS2,Second Term,84,B3
PERF10185,STD134,Further Mathematics,SS2,Third Term,57,C4
PERF10186,STD134,Further Mathematics,SS3,First Term,66,E8
PERF10187,STD134,Further Mathematics,SS3,Second Term,86,F9
PERF10188,STD134,Further Mathematics,SS3,Third Term,64,C5
PERF10189,STD134,Physics,SS1,First Term,66,C5
PERF10190,STD134,Physics,SS1,Second Term,41,D7
PERF10191,STD134,Physics,SS1,Third Term,69,B2
PERF10192,STD134,Physics,SS2,First Term,79,F9
PERF10193,STD134,Physics,SS2,Second Term,49,C5
PERF10194,STD134,Physics,SS2,Third Term,91,C5
PERF10195,STD134,Physics,SS3,First Term,62,F9
PERF10196,STD134,Physics,SS3,Second Term,96,B3
PERF10197,STD134,Physics,SS3,Third Term,83,A1
PERF10198,STD134,Chemistry,SS1,First Term,98,A1
PERF10199,STD134,Chemistry,SS1,Second Term,85,E8
PERF10200,STD134,Chemistry,SS1,Third Term,88,C6
PERF10201,STD134,Chemistry,SS2,First Term,88,B2
PERF10202,STD134,Chemistry,SS2,Second Term,49,E8
PERF10203,STD134,Chemistry,SS2,Third Term,79,A1
PERF10204,STD134,Chemistry,SS3,First Term,53,C5
PERF10205,STD134,Chemistry,SS3,Second Term,43,C6
PERF10206,STD134,Chemistry,SS3,Third Term,64,B2
PERF10207,STD134,Biology,SS1,First Term,76,B3
PERF10208,STD134,Biology,SS1,Second Term,41,B2
PERF10209,STD134,Biology,SS1,Third Term,42,F9
PERF10210,STD134,Biology,SS2,First Term,87,E8
PERF10211,STD134,Biology,SS2,Second Term,40,C5
PERF10212,STD134,Biology,SS2,Third Term,85,B3
PERF10213,STD134,Biology,SS3,First Term,80,C5
PERF10214,STD134,Biology,SS3,Second Term,70,D7
PERF10215,STD134,Biology,SS3,Third Term,68,F9
PERF10216,STD134,Data Processing,SS1,First Term,88,C4
PERF10217,STD134,Data Processing,SS1,Second Term,47,F9
PERF10218,STD134,Data Processing,SS1,Third Term,54,A1
PERF10219,STD134,Data Processing,SS2,First Term,52,F9
PERF10220,STD134,Data Processing,SS2,Second Term,77,C4
PERF10221,STD134,Data Processing,SS2,Third Term,70,D7
PERF10222,STD134,Data Processing,SS3,First Term,80,E8
PERF10223,STD134,Data Processing,SS3,Second Term,94,C4
PERF10224,STD134,Data Processing,SS3,Third Term,94,A1
PERF10225,STD135,English Studies,SS1,First Term,86,D7
PERF10226,STD135,English Studies,SS1,Second Term,65,A1
PERF10227,STD135,English Studies,SS1,Third Term,42,F9
PERF10228,STD135,English Studies,SS2,First Term,94,F9
PERF10229,STD135,English Studies,SS2,Second Term,69,E8
PERF10230,STD135,English Studies,SS2,Third Term,96,C5
PERF10231,STD135,English Studies,SS3,First Term,65,A1
PERF10232,STD135,English Studies,SS3,Second Term,70,C4
PERF10233,STD135,English Studies,SS3,Third Term,93,D7
PERF10234,STD135,Mathematics,SS1,First Term,64,C6
PERF10235,STD135,Mathematics,SS1,Second Term,50,B3
PERF10236,STD135,Mathematics,SS1,Third Term,82,B3
PERF10237,STD135,Mathematics,SS2,First Term,96,F9
PERF10238,STD135,Mathematics,SS2,Second Term,99,F9
PERF10239,STD135,Mathematics,SS2,Third Term,54,C6
PERF10240,STD135,Mathematics,SS3,First Term,95,B3
PERF10241,STD135,Mathematics,SS3,Second Term,79,B2
PERF10242,STD135,Mathematics,SS3,Third Term,57,B3
PERF10243,STD135,Civic Education,SS1,First Term,97,B3
PERF10244,STD135,Civic Education,SS1,Second Term,75,C5
PERF10245,STD135,Civic Education,SS1,Third Term,82,B3
PERF10246,STD135,Civic Education,SS2,First Term,88,E8
PERF10247,STD135,Civic Education,SS2,Second Term,80,A1
PERF10248,STD135,Civic Education,SS2,Third Term,65,E8
PERF10249,STD135,Civic Education,SS3,First Term,66,C5
PERF10250,STD135,Civic Education,SS3,Second Term,83,B2
PERF10251,STD135,Civic Education,SS3,Third Term,72,E8
PERF10252,STD135,Geography,SS1,First Term,44,B3
PERF10253,STD135,Geography,SS1,Second Term,44,A1
PERF10254,STD135,Geography,SS1,Third Term,44,A1
PERF10255,STD135,Geography,SS2,First Term,58,C6
PERF10256,STD135,Geography,SS2,Second Term,55,E8
PERF10257,STD135,Geography,SS2,Third Term,66,E8
PERF10258,STD135,Geography,SS3,First Term,62,D7
PERF10259,STD135,Geography,SS3,Second Term,89,B3
PERF10260,STD135,Geography,SS3,Third Term,58,A1
PERF10261,STD135,History,SS1,First Term,75,A1
PERF10262,STD135,History,SS1,Second Term,79,E8
PERF10263,STD135,History,SS1,Third Term,71,E8
PERF10264,STD135,History,SS2,First Term,75,E8
PERF10265,STD135,History,SS2,Second Term,54,E8
PERF10266,STD135,History,SS2,Third Term,58,C6
PERF10267,STD135,History,SS3,First Term,73,B3
PERF10268,STD135,History,SS3,Second Term,98,F9
PERF10269,STD135,History,SS3,Third Term,42,E8
PERF10270,STD135,Government,SS1,First Term,98,B2
PERF10271,STD135,Government,SS1,Second Term,82,B3
PERF10272,STD135,Government,SS1,Third Term,88,B3
PERF10273,STD135,Government,SS2,First Term,63,A1
PERF10274,STD135,Government,SS2,Second Term,81,B2
PERF10275,STD135,Government,SS2,Third Term,62,C4
PERF10276,STD135,Government,SS3,First Term,70,E8
PERF10277,STD135,Government,SS3,Second Term,81,B3
PERF10278,STD135,Government,SS3,Third Term,76,B3
PERF10279,STD135,Literature-in-English,SS1,First Term,54,B3
PERF10280,STD135,Literature-in-English,SS1,Second Term,47,F9
PERF10281,STD135,Literature-in-English,SS1,Third Term,60,F9
PERF10282,STD135,Literature-in-English,SS2,First Term,96,B3
PERF10283,STD135,Literature-in-English,SS2,Second Term,86,F9
PERF10284,STD135,Literature-in-English,SS2,Third Term,78,C4
PERF10285,STD135,Literature-in-English,SS3,First Term,85,A1
PERF10286,STD135,Literature-in-English,SS3,Second Term,68,C6
PERF10287,STD135,Literature-in-English,SS3,Third Term,92,B3
PERF10288,STD135,Mechanics,SS1,First Term,89,F9
PERF10289,STD135,Mechanics,SS1,Second Term,72,D7
PERF10290,STD135,Mechanics,SS1,Third Term,93,E8
PERF10291,STD135,Mechanics,SS2,First Term,67,B3
PERF10292,STD135,Mechanics,SS2,Second Term,79,C5
PERF10293,STD135,Mechanics,SS2,Third Term,50,E8
PERF10294,STD135,Mechanics,SS3,First Term,40,D7
PERF10295,STD135,Mechanics,SS3,Second Term,75,C6
PERF10296,STD135,Mechanics,SS3,Third Term,51,D7
PERF10297,STD136,English Studies,SS1,First Term,52,B2
PERF10298,STD136,English Studies,SS1,Second Term,55,D7
PERF10299,STD136,English Studies,SS1,Third Term,60,B2
PERF10300,STD136,English Studies,SS2,First Term,86,C6
PERF10301,STD136,English Studies,SS2,Second Term,77,B2
PERF10302,STD136,English Studies,SS2,Third Term,66,B2
PERF10303,STD136,English Studies,SS3,First Term,60,B2
PERF10304,STD136,English Studies,SS3,Second Term,83,B2
PERF10305,STD136,English Studies,SS3,Third Term,45,A1
PERF10306,STD136,Mathematics,SS1,First Term,96,C6
PERF10307,STD136,Mathematics,SS1,Second Term,96,C5
PERF10308,STD136,Mathematics,SS1,Third Term,55,E8
PERF10309,STD136,Mathematics,SS2,First Term,89,B2
PERF10310,STD136,Mathematics,SS2,Second Term,76,E8
PERF10311,STD136,Mathematics,SS2,Third Term,93,C5
PERF10312,STD136,Mathematics,SS3,First Term,77,C4
PERF10313,STD136,Mathematics,SS3,Second Term,77,A1
PERF10314,STD136,Mathematics,SS3,Third Term,90,F9
PERF10315,STD136,Civic Education,SS1,First Term,80,D7
PERF10316,STD136,Civic Education,SS1,Second Term,63,F9
PERF10317,STD136,Civic Education,SS1,Third Term,91,A1
PERF10318,STD136,Civic Education,SS2,First Term,98,F9
PERF10319,STD136,Civic Education,SS2,Second Term,75,C6
PERF10320,STD136,Civic Education,SS2,Third Term,48,A1
PERF10321,STD136,Civic Education,SS3,First Term,99,B3
PERF10322,STD136,Civic Education,SS3,Second Term,43,C5
PERF10323,STD136,Civic Education,SS3,Third Term,89,C6
PERF10324,STD136,CRS/IRS,SS1,First Term,88,B3
PERF10325,STD136,CRS/IRS,SS1,Second Term,63,B2
PERF10326,STD136,CRS/IRS,SS1,Third Term,100,D7
PERF10327,STD136,CRS/IRS,SS2,First Term,53,F9
PERF10328,STD136,CRS/IRS,SS2,Second Term,91,C5
PERF10329,STD136,CRS/IRS,SS2,Third Term,66,C6
PERF10330,STD136,CRS/IRS,SS3,First Term,79,C4
PERF10331,STD136,CRS/IRS,SS3,Second Term,87,C4
PERF10332,STD136,CRS/IRS,SS3,Third Term,68,B3
PERF10333,STD136,French,SS1,First Term,71,D7
PERF10334,STD136,French,SS1,Second Term,73,C6
PERF10335,STD136,French,SS1,Third Term,86,B2
PERF10336,STD136,French,SS2,First Term,87,C5
PERF10337,STD136,French,SS2,Second Term,59,B3
PERF10338,STD136,French,SS2,Third Term,46,F9
PERF10339,STD136,French,SS3,First Term,72,D7
PERF10340,STD136,French,SS3,Second Term,56,E8
PERF10341,STD136,French,SS3,Third Term,55,F9
PERF10342,STD136,Literature-in-English,SS1,First Term,83,A1
PERF10343,STD136,Literature-in-English,SS1,Second Term,55,B3
PERF10344,STD136,Literature-in-English,SS1,Third Term,100,C6
PERF10345,STD136,Literature-in-English,SS2,First Term,78,A1
PERF10346,STD136,Literature-in-English,SS2,Second Term,54,C5
PERF10347,STD136,Literature-in-English,SS2,Third Term,43,C5
PERF10348,STD136,Literature-in-English,SS3,First Term,48,C6
PERF10349,STD136,Literature-in-English,SS3,Second Term,89,C5
PERF10350,STD136,Literature-in-English,SS3,Third Term,45,B3
PERF10351,STD136,Government,SS1,First Term,99,B3
PERF10352,STD136,Government,SS1,Second Term,59,A1
PERF10353,STD136,Government,SS1,Third Term,77,C5
PERF10354,STD136,Government,SS2,First Term,99,C4
PERF10355,STD136,Government,SS2,Second Term,84,B2
PERF10356,STD136,Government,SS2,Third Term,76,A1
PERF10357,STD136,Government,SS3,First Term,70,B3
PERF10358,STD136,Government,SS3,Second Term,73,C6
PERF10359,STD136,Government,SS3,Third Term,52,C5
PERF10360,STD136,Bookkeeping,SS1,First Term,93,C5
PERF10361,STD136,Bookkeeping,SS1,Second Term,77,F9
PERF10362,STD136,Bookkeeping,SS1,Third Term,66,B3
PERF10363,STD136,Bookkeeping,SS2,First Term,80,F9
PERF10364,STD136,Bookkeeping,SS2,Second Term,64,A1
PERF10365,STD136,Bookkeeping,SS2,Third Term,65,E8
PERF10366,STD136,Bookkeeping,SS3,First Term,68,C4
PERF10367,STD136,Bookkeeping,SS3,Second Term,78,C4
PERF10368,STD136,Bookkeeping,SS3,Third Term,93,D7
PERF10369,STD137,English Studies,SS1,First Term,92,C4
PERF10370,STD137,English Studies,SS1,Second Term,90,B3
PERF10371,STD137,English Studies,SS1,Third Term,65,C6
PERF10372,STD137,English Studies,SS2,First Term,76,A1
PERF10373,STD137,English Studies,SS2,Second Term,91,A1
PERF10374,STD137,English Studies,SS2,Third Term,90,E8
PERF10375,STD137,English Studies,SS3,First Term,59,F9
PERF10376,STD137,English Studies,SS3,Second Term,98,B2
PERF10377,STD137,English Studies,SS3,Third Term,78,C6
PERF10378,STD137,Mathematics,SS1,First Term,47,C4
PERF10379,STD137,Mathematics,SS1,Second Term,89,B2
PERF10380,STD137,Mathematics,SS1,Third Term,100,B3
PERF10381,STD137,Mathematics,SS2,First Term,46,C5
PERF10382,STD137,Mathematics,SS2,Second Term,94,F9
PERF10383,STD137,Mathematics,SS2,Third Term,67,C6
PERF10384,STD137,Mathematics,SS3,First Term,74,A1
PERF10385,STD137,Mathematics,SS3,Second Term,75,C4
PERF10386,STD137,Mathematics,SS3,Third Term,97,C4
PERF10387,STD137,Civic Education,SS1,First Term,42,C6
PERF10388,STD137,Civic Education,SS1,Second Term,98,F9
PERF10389,STD137,Civic Education,SS1,Third Term,47,A1
PERF10390,STD137,Civic Education,SS2,First Term,40,B3
PERF10391,STD137,Civic Education,SS2,Second Term,55,D7
PERF10392,STD137,Civic Education,SS2,Third Term,48,B3
PERF10393,STD137,Civic Education,SS3,First Term,92,B3
PERF10394,STD137,Civic Education,SS3,Second Term,50,C6
PERF10395,STD137,Civic Education,SS3,Third Term,49,B2
PERF10396,STD137,Government,SS1,First Term,55,F9
PERF10397,STD137,Government,SS1,Second Term,53,A1
PERF10398,STD137,Government,SS1,Third Term,74,E8
PERF10399,STD137,Government,SS2,First Term,72,E8
PERF10400,STD137,Government,SS2,Second Term,41,F9
PERF10401,STD137,Government,SS2,Third Term,97,C6
PERF10402,STD137,Government,SS3,First Term,53,F9
PERF10403,STD137,Government,SS3,Second Term,73,A1
PERF10404,STD137,Government,SS3,Third Term,78,A1
PERF10405,STD137,Further Mathematics,SS1,First Term,87,E8
PERF10406,STD137,Further Mathematics,SS1,Second Term,52,D7
PERF10407,STD137,Further Mathematics,SS1,Third Term,63,C6
PERF10408,STD137,Further Mathematics,SS2,First Term,55,D7
PERF10409,STD137,Further Mathematics,SS2,Second Term,48,D7
PERF10410,STD137,Further Mathematics,SS2,Third Term,73,E8
PERF10411,STD137,Further Mathematics,SS3,First Term,48,B3
PERF10412,STD137,Further Mathematics,SS3,Second Term,68,C6
PERF10413,STD137,Further Mathematics,SS3,Third Term,64,F9
PERF10414,STD137,Commerce,SS1,First Term,75,C6
PERF10415,STD137,Commerce,SS1,Second Term,72,E8
PERF10416,STD137,Commerce,SS1,Third Term,51,C4
PERF10417,STD137,Commerce,SS2,First Term,61,F9
PERF10418,STD137,Commerce,SS2,Second Term,83,D7
PERF10419,STD137,Commerce,SS2,Third Term,74,A1
PERF10420,STD137,Commerce,SS3,First Term,58,A1
PERF10421,STD137,Commerce,SS3,Second Term,60,E8
PERF10422,STD137,Commerce,SS3,Third Term,99,D7
PERF10423,STD137,Accounting,SS1,First Term,42,C4
PERF10424,STD137,Accounting,SS1,Second Term,60,C6
PERF10425,STD137,Accounting,SS1,Third Term,67,E8
PERF10426,STD137,Accounting,SS2,First Term,64,C5
PERF10427,STD137,Accounting,SS2,Second Term,96,C4
PERF10428,STD137,Accounting,SS2,Third Term,61,D7
PERF10429,STD137,Accounting,SS3,First Term,99,C5
PERF10430,STD137,Accounting,SS3,Second Term,52,A1
PERF10431,STD137,Accounting,SS3,Third Term,60,F9
PERF10432,STD137,Geography,SS1,First Term,96,C5
PERF10433,STD137,Geography,SS1,Second Term,57,C6
PERF10434,STD137,Geography,SS1,Third Term,54,B3
PERF10435,STD137,Geography,SS2,First Term,55,C4
PERF10436,STD137,Geography,SS2,Second Term,98,F9
PERF10437,STD137,Geography,SS2,Third Term,54,B3
PERF10438,STD137,Geography,SS3,First Term,73,D7
PERF10439,STD137,Geography,SS3,Second Term,47,D7
PERF10440,STD137,Geography,SS3,Third Term,44,D7
PERF10441,STD137,Garment Making,SS1,First Term,86,C4
PERF10442,STD137,Garment Making,SS1,Second Term,66,F9
PERF10443,STD137,Garment Making,SS1,Third Term,86,C6
PERF10444,STD137,Garment Making,SS2,First Term,88,C5
PERF10445,STD137,Garment Making,SS2,Second Term,74,B2
PERF10446,STD137,Garment Making,SS2,Third Term,63,F9
PERF10447,STD137,Garment Making,SS3,First Term,89,F9
PERF10448,STD137,Garment Making,SS3,Second Term,85,C6
PERF10449,STD137,Garment Making,SS3,Third Term,81,C5
PERF10450,STD138,English Studies,SS1,First Term,95,D7
PERF10451,STD138,English Studies,SS1,Second Term,81,B3
PERF10452,STD138,English Studies,SS1,Third Term,47,D7
PERF10453,STD138,English Studies,SS2,First Term,89,D7
PERF10454,STD138,English Studies,SS2,Second Term,47,E8
PERF10455,STD138,English Studies,SS2,Third Term,95,B3
PERF10456,STD138,English Studies,SS3,First Term,50,B2
PERF10457,STD138,English Studies,SS3,Second Term,42,B3
PERF10458,STD138,English Studies,SS3,Third Term,54,B2
PERF10459,STD138,Mathematics,SS1,First Term,79,C4
PERF10460,STD138,Mathematics,SS1,Second Term,44,C5
PERF10461,STD138,Mathematics,SS1,Third Term,86,C4
PERF10462,STD138,Mathematics,SS2,First Term,85,F9
PERF10463,STD138,Mathematics,SS2,Second Term,96,A1
PERF10464,STD138,Mathematics,SS2,Third Term,94,D7
PERF10465,STD138,Mathematics,SS3,First Term,45,C5
PERF10466,STD138,Mathematics,SS3,Second Term,74,C6
PERF10467,STD138,Mathematics,SS3,Third Term,62,B3
PERF10468,STD138,Civic Education,SS1,First Term,54,B2
PERF10469,STD138,Civic Education,SS1,Second Term,85,C5
PERF10470,STD138,Civic Education,SS1,Third Term,85,A1
PERF10471,STD138,Civic Education,SS2,First Term,84,C4
PERF10472,STD138,Civic Education,SS2,Second Term,80,F9
PERF10473,STD138,Civic Education,SS2,Third Term,44,A1
PERF10474,STD138,Civic Education,SS3,First Term,60,C5
PERF10475,STD138,Civic Education,SS3,Second Term,65,B2
PERF10476,STD138,Civic Education,SS3,Third Term,66,D7
PERF10477,STD138,Economics,SS1,First Term,68,B2
PERF10478,STD138,Economics,SS1,Second Term,97,C4
PERF10479,STD138,Economics,SS1,Third Term,49,B3
PERF10480,STD138,Economics,SS2,First Term,51,D7
PERF10481,STD138,Economics,SS2,Second Term,44,B3
PERF10482,STD138,Economics,SS2,Third Term,43,D7
PERF10483,STD138,Economics,SS3,First Term,43,E8
PERF10484,STD138,Economics,SS3,Second Term,98,C4
PERF10485,STD138,Economics,SS3,Third Term,41,B3
PERF10486,STD138,Commerce,SS1,First Term,91,C4
PERF10487,STD138,Commerce,SS1,Second Term,91,D7
PERF10488,STD138,Commerce,SS1,Third Term,76,F9
PERF10489,STD138,Commerce,SS2,First Term,90,A1
PERF10490,STD138,Commerce,SS2,Second Term,92,B3
PERF10491,STD138,Commerce,SS2,Third Term,45,D7
PERF10492,STD138,Commerce,SS3,First Term,57,F9
PERF10493,STD138,Commerce,SS3,Second Term,52,A1
PERF10494,STD138,Commerce,SS3,Third Term,48,B3
PERF10495,STD138,Geography,SS1,First Term,81,F9
PERF10496,STD138,Geography,SS1,Second Term,45,B3
PERF10497,STD138,Geography,SS1,Third Term,60,C4
PERF10498,STD138,Geography,SS2,First Term,66,B3
PERF10499,STD138,Geography,SS2,Second Term,59,B2
PERF10500,STD138,Geography,SS2,Third Term,76,B3
PERF10501,STD138,Geography,SS3,First Term,90,C6
PERF10502,STD138,Geography,SS3,Second Term,58,C5
PERF10503,STD138,Geography,SS3,Third Term,71,C6
PERF10504,STD138,Agricultural Science,SS1,First Term,46,C4
PERF10505,STD138,Agricultural Science,SS1,Second Term,61,C5
PERF10506,STD138,Agricultural Science,SS1,Third Term,60,C4
PERF10507,STD138,Agricultural Science,SS2,First Term,40,C5
PERF10508,STD138,Agricultural Science,SS2,Second Term,66,C5
PERF10509,STD138,Agricultural Science,SS2,Third Term,51,D7
PERF10510,STD138,Agricultural Science,SS3,First Term,89,E8
PERF10511,STD138,Agricultural Science,SS3,Second Term,46,A1
PERF10512,STD138,Agricultural Science,SS3,Third Term,75,C4
PERF10513,STD138,Government,SS1,First Term,71,F9
PERF10514,STD138,Government,SS1,Second Term,43,B3
PERF10515,STD138,Government,SS1,Third Term,71,D7
PERF10516,STD138,Government,SS2,First Term,47,B3
PERF10517,STD138,Government,SS2,Second Term,89,C5
PERF10518,STD138,Government,SS2,Third Term,41,F9
PERF10519,STD138,Government,SS3,First Term,41,B3
PERF10520,STD138,Government,SS3,Second Term,64,C5
PERF10521,STD138,Government,SS3,Third Term,60,B3
PERF10522,STD138,Garment Making,SS1,First Term,43,D7
PERF10523,STD138,Garment Making,SS1,Second Term,42,D7
PERF10524,STD138,Garment Making,SS1,Third Term,77,F9
PERF10525,STD138,Garment Making,SS2,First Term,73,C4
PERF10526,STD138,Garment Making,SS2,Second Term,69,F9
PERF10527,STD138,Garment Making,SS2,Third Term,92,B3
PERF10528,STD138,Garment Making,SS3,First Term,93,B3
PERF10529,STD138,Garment Making,SS3,Second Term,55,D7
PERF10530,STD138,Garment Making,SS3,Third Term,75,E8
PERF10531,STD139,English Studies,SS1,First Term,55,C4
PERF10532,STD139,English Studies,SS1,Second Term,78,D7
PERF10533,STD139,English Studies,SS1,Third Term,91,F9
PERF10534,STD139,English Studies,SS2,First Term,61,C4
PERF10535,STD139,English Studies,SS2,Second Term,57,D7
PERF10536,STD139,English Studies,SS2,Third Term,68,D7
PERF10537,STD139,English Studies,SS3,First Term,94,B3
PERF10538,STD139,English Studies,SS3,Second Term,85,C5
PERF10539,STD139,English Studies,SS3,Third Term,65,C4
PERF10540,STD139,Mathematics,SS1,First Term,100,B3
PERF10541,STD139,Mathematics,SS1,Second Term,44,A1
